MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
53,27/09/14,Ath Madrid,4,Local,Sevilla,Victoria,Victoria,2,6,5,14,4,0,14-15
53,27/09/14,Sevilla,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,3,16,3,0,14-15
54,27/09/14,Barcelona,6,Local,Granada,Victoria,Victoria,3,12,8,11,1,0,14-15
54,27/09/14,Granada,0,Visitante,Barcelona,Derrota,Derrota,0,1,1,11,3,0,14-15
55,27/09/14,Levante,0,Local,Vallecano,Derrota,Derrota,0,0,5,21,4,0,14-15
55,27/09/14,Vallecano,2,Visitante,Levante,Victoria,Victoria,2,5,7,16,3,0,14-15
56,27/09/14,Villarreal,0,Local,Real Madrid,Derrota,Derrota,0,5,7,7,0,0,14-15
56,27/09/14,Real Madrid,2,Visitante,Villarreal,Victoria,Victoria,2,3,6,10,1,0,14-15
57,28/09/14,Cordoba,0,Local,Espanol,Empate,Empate,0,4,3,13,2,0,14-15
57,28/09/14,Espanol,0,Visitante,Cordoba,Empate,Empate,0,2,5,26,6,0,14-15
58,28/09/14,Getafe,1,Local,Malaga,Victoria,Victoria,1,3,4,8,0,0,14-15
58,28/09/14,Malaga,0,Visitante,Getafe,Derrota,Derrota,0,0,4,16,3,1,14-15
59,28/09/14,La Coruna,0,Local,Almeria,Derrota,Empate,0,1,6,14,2,0,14-15
59,28/09/14,Almeria,1,Visitante,La Coruna,Victoria,Empate,0,6,5,18,4,0,14-15
60,28/09/14,Sociedad,1,Local,Valencia,Empate,Empate,1,5,11,13,2,0,14-15
60,28/09/14,Valencia,1,Visitante,Sociedad,Empate,Empate,1,2,4,17,5,0,14-15
61,03/10/14,Getafe,1,Local,Cordoba,Empate,Empate,0,5,8,12,1,0,14-15
61,03/10/14,Cordoba,1,Visitante,Getafe,Empate,Empate,0,3,3,11,2,0,14-15
62,04/10/14,Almeria,2,Local,Elche,Empate,Empate,1,3,9,13,2,0,14-15
62,04/10/14,Elche,2,Visitante,Almeria,Empate,Empate,1,3,5,18,4,1,14-15
63,04/10/14,Eibar,3,Local,Levante,Empate,Derrota,0,6,4,12,3,0,14-15
63,04/10/14,Levante,3,Visitante,Eibar,Empate,Victoria,2,5,4,16,1,0,14-15
64,04/10/14,Malaga,2,Local,Granada,Victoria,Derrota,0,3,3,12,1,1,14-15
64,04/10/14,Granada,1,Visitante,Malaga,Derrota,Victoria,1,5,3,15,4,0,14-15
65,04/10/14,Valencia,3,Local,Ath Madrid,Victoria,Victoria,3,3,1,23,4,0,14-15
65,04/10/14,Ath Madrid,1,Visitante,Valencia,Derrota,Derrota,1,5,6,14,0,1,14-15
66,04/10/14,Vallecano,0,Local,Barcelona,Derrota,Derrota,0,4,6,19,2,2,14-15
66,04/10/14,Barcelona,2,Visitante,Vallecano,Victoria,Victoria,2,7,7,7,2,0,14-15
67,05/10/14,Celta,1,Local,Villarreal,Derrota,Derrota,1,6,11,15,3,1,14-15
67,05/10/14,Villarreal,3,Visitante,Celta,Victoria,Victoria,2,4,4,22,4,0,14-15
68,05/10/14,Espanol,2,Local,Sociedad,Victoria,Victoria,1,4,4,20,6,0,14-15
68,05/10/14,Sociedad,0,Visitante,Espanol,Derrota,Derrota,0,4,4,12,2,0,14-15
69,05/10/14,Real Madrid,5,Local,Ath Bilbao,Victoria,Victoria,2,14,8,9,1,0,14-15
69,05/10/14,Ath Bilbao,0,Visitante,Real Madrid,Derrota,Derrota,0,5,7,10,2,0,14-15
70,05/10/14,Sevilla,4,Local,La Coruna,Victoria,Victoria,2,10,9,11,2,0,14-15
70,05/10/14,La Coruna,1,Visitante,Sevilla,Derrota,Derrota,1,5,2,10,2,0,14-15
71,17/10/14,Granada,0,Local,Vallecano,Derrota,Empate,0,1,3,17,4,0,14-15
71,17/10/14,Vallecano,1,Visitante,Granada,Victoria,Empate,0,2,6,13,5,0,14-15
72,18/10/14,Ath Bilbao,1,Local,Celta,Empate,Victoria,1,4,9,13,3,0,14-15
72,18/10/14,Celta,1,Visitante,Ath Bilbao,Empate,Derrota,0,1,2,16,3,0,14-15
73,18/10/14,Barcelona,3,Local,Eibar,Victoria,Empate,0,12,12,9,2,0,14-15
73,18/10/14,Eibar,0,Visitante,Barcelona,Derrota,Empate,0,2,3,13,2,0,14-15
74,18/10/14,Cordoba,1,Local,Malaga,Derrota,Derrota,0,2,6,16,2,0,14-15
74,18/10/14,Malaga,2,Visitante,Cordoba,Victoria,Victoria,2,4,13,21,3,0,14-15
75,18/10/14,Levante,0,Local,Real Madrid,Derrota,Derrota,0,1,6,13,4,0,14-15
75,18/10/14,Real Madrid,5,Visitante,Levante,Victoria,Victoria,2,11,3,8,0,0,14-15
76,19/10/14,Ath Madrid,2,Local,Espanol,Victoria,Victoria,1,9,12,19,0,0,14-15
76,19/10/14,Espanol,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,1,19,0,0,14-15
77,19/10/14,Elche,0,Local,Sevilla,Derrota,Empate,0,1,6,18,5,0,14-15
77,19/10/14,Sevilla,2,Visitante,Elche,Victoria,Empate,0,7,4,23,2,0,14-15
78,19/10/14,La Coruna,3,Local,Valencia,Victoria,Victoria,2,5,3,19,3,0,14-15
78,19/10/14,Valencia,0,Visitante,La Coruna,Derrota,Derrota,0,1,5,19,3,0,14-15
79,19/10/14,Villarreal,2,Local,Almeria,Victoria,Victoria,1,8,6,20,5,0,14-15
79,19/10/14,Almeria,0,Visitante,Villarreal,Derrota,Derrota,0,3,4,16,2,0,14-15
80,20/10/14,Sociedad,1,Local,Getafe,Derrota,Empate,0,2,8,10,1,0,14-15
80,20/10/14,Getafe,2,Visitante,Sociedad,Victoria,Empate,0,7,4,13,3,0,14-15
81,24/10/14,Celta,3,Local,Levante,Victoria,Victoria,1,4,7,14,0,0,14-15
81,24/10/14,Levante,0,Visitante,Celta,Derrota,Derrota,0,0,0,16,3,0,14-15
82,25/10/14,Almeria,0,Local,Ath Bilbao,Derrota,Empate,0,3,4,10,2,0,14-15
82,25/10/14,Ath Bilbao,1,Visitante,Almeria,Victoria,Empate,0,1,8,14,1,0,14-15
83,25/10/14,Cordoba,1,Local,Sociedad,Empate,Derrota,0,3,5,13,3,0,14-15
83,25/10/14,Sociedad,1,Visitante,Cordoba,Empate,Victoria,1,1,4,12,2,0,14-15
84,25/10/14,Eibar,1,Local,Granada,Empate,Empate,1,3,7,14,3,0,14-15
84,25/10/14,Granada,1,Visitante,Eibar,Empate,Empate,1,3,8,14,4,0,14-15
85,25/10/14,Real Madrid,3,Local,Barcelona,Victoria,Empate,1,6,3,11,2,0,14-15
85,25/10/14,Barcelona,1,Visitante,Real Madrid,Derrota,Empate,1,5,9,10,4,0,14-15
86,25/10/14,Valencia,3,Local,Elche,Victoria,Victoria,2,4,8,11,0,0,14-15
86,25/10/14,Elche,1,Visitante,Valencia,Derrota,Derrota,0,3,6,17,2,0,14-15
87,26/10/14,Espanol,0,Local,La Coruna,Empate,Empate,0,5,11,12,2,0,14-15
87,26/10/14,La Coruna,0,Visitante,Espanol,Empate,Empate,0,1,0,17,4,0,14-15
88,26/10/14,Getafe,0,Local,Ath Madrid,Derrota,Derrota,0,4,1,17,3,1,14-15
88,26/10/14,Ath Madrid,1,Visitante,Getafe,Victoria,Victoria,1,7,8,11,3,0,14-15
89,26/10/14,Malaga,4,Local,Vallecano,Victoria,Victoria,3,8,7,18,1,0,14-15
89,26/10/14,Vallecano,0,Visitante,Malaga,Derrota,Derrota,0,4,4,21,4,0,14-15
90,26/10/14,Sevilla,2,Local,Villarreal,Victoria,Empate,0,4,3,19,3,0,14-15
90,26/10/14,Villarreal,1,Visitante,Sevilla,Derrota,Empate,0,4,2,15,4,0,14-15
91,31/10/14,La Coruna,1,Local,Getafe,Derrota,Derrota,0,2,4,7,2,0,14-15
91,31/10/14,Getafe,2,Visitante,La Coruna,Victoria,Victoria,1,4,6,23,1,0,14-15
92,01/11/14,Ath Madrid,4,Local,Cordoba,Victoria,Victoria,1,8,4,12,0,0,14-15
92,01/11/14,Cordoba,2,Visitante,Ath Madrid,Derrota,Derrota,0,4,5,13,2,0,14-15
93,01/11/14,Barcelona,0,Local,Celta,Derrota,Empate,0,9,9,10,1,0,14-15
93,01/11/14,Celta,1,Visitante,Barcelona,Victoria,Empate,0,4,5,29,2,0,14-15
94,01/11/14,Granada,0,Local,Real Madrid,Derrota,Derrota,0,5,3,19,1,0,14-15
94,01/11/14,Real Madrid,4,Visitante,Granada,Victoria,Victoria,2,8,4,9,2,0,14-15
95,01/11/14,Sociedad,0,Local,Malaga,Derrota,Empate,0,0,6,18,2,0,14-15
95,01/11/14,Malaga,1,Visitante,Sociedad,Victoria,Empate,0,2,3,22,5,0,14-15
96,02/11/14,Ath Bilbao,1,Local,Sevilla,Victoria,Victoria,1,2,4,24,4,0,14-15
96,02/11/14,Sevilla,0,Visitante,Ath Bilbao,Derrota,Derrota,0,1,8,11,3,0,14-15
97,02/11/14,Elche,2,Local,Espanol,Victoria,Victoria,1,5,4,19,2,2,14-15
97,02/11/14,Espanol,1,Visitante,Elche,Derrota,Derrota,0,5,10,10,2,0,14-15
98,02/11/14,Levante,2,Local,Almeria,Victoria,Victoria,1,5,3,17,3,0,14-15
98,02/11/14,Almeria,1,Visitante,Levante,Derrota,Derrota,0,5,6,17,2,0,14-15
99,02/11/14,Villarreal,1,Local,Valencia,Derrota,Derrota,0,4,11,12,2,0,14-15
99,02/11/14,Valencia,3,Visitante,Villarreal,Victoria,Victoria,1,3,4,15,3,0,14-15
100,03/11/14,Vallecano,2,Local,Eibar,Derrota,Derrota,0,6,11,10,1,0,14-15
100,03/11/14,Eibar,3,Visitante,Vallecano,Victoria,Victoria,1,5,2,14,2,0,14-15
101,07/11/14,Cordoba,0,Local,La Coruna,Empate,Empate,0,6,3,10,4,0,14-15
101,07/11/14,La Coruna,0,Visitante,Cordoba,Empate,Empate,0,2,2,5,0,1,14-15
102,08/11/14,Almeria,1,Local,Barcelona,Derrota,Victoria,1,2,4,16,2,0,14-15
102,08/11/14,Barcelona,2,Visitante,Almeria,Victoria,Derrota,0,6,5,9,0,0,14-15
103,08/11/14,Celta,0,Local,Granada,Empate,Empate,0,5,6,14,1,0,14-15
103,08/11/14,Granada,0,Visitante,Celta,Empate,Empate,0,1,2,17,5,0,14-15
104,08/11/14,Getafe,0,Local,Elche,Empate,Empate,0,3,9,11,1,0,14-15
104,08/11/14,Elche,0,Visitante,Getafe,Empate,Empate,0,5,2,8,2,0,14-15
105,08/11/14,Malaga,2,Local,Eibar,Victoria,Derrota,0,8,5,9,3,0,14-15
105,08/11/14,Eibar,1,Visitante,Malaga,Derrota,Victoria,1,3,3,15,2,1,14-15
106,08/11/14,Real Madrid,5,Local,Vallecano,Victoria,Victoria,2,11,4,12,0,0,14-15
106,08/11/14,Vallecano,1,Visitante,Real Madrid,Derrota,Derrota,1,6,6,15,4,0,14-15
107,09/11/14,Espanol,1,Local,Villarreal,Empate,Derrota,0,4,6,16,3,0,14-15
107,09/11/14,Villarreal,1,Visitante,Espanol,Empate,Victoria,1,5,7,25,3,0,14-15
108,09/11/14,Sevilla,1,Local,Levante,Empate,Victoria,1,6,6,13,2,0,14-15
108,09/11/14,Levante,1,Visitante,Sevilla,Empate,Derrota,0,5,5,10,6,0,14-15
109,09/11/14,Sociedad,2,Local,Ath Madrid,Victoria,Empate,1,5,2,17,2,0,14-15
109,09/11/14,Ath Madrid,1,Visitante,Sociedad,Derrota,Empate,1,2,1,17,6,1,14-15
110,09/11/14,Valencia,0,Local,Ath Bilbao,Empate,Empate,0,1,2,13,0,0,14-15
110,09/11/14,Ath Bilbao,0,Visitante,Valencia,Empate,Empate,0,1,4,17,2,0,14-15
111,21/11/14,Ath Bilbao,3,Local,Espanol,Victoria,Victoria,2,5,5,15,0,0,14-15
111,21/11/14,Espanol,1,Visitante,Ath Bilbao,Derrota,Derrota,0,3,3,18,5,0,14-15
112,22/11/14,Ath Madrid,3,Local,Malaga,Victoria,Victoria,2,5,4,18,1,1,14-15
112,22/11/14,Malaga,1,Visitante,Ath Madrid,Derrota,Derrota,0,1,3,14,3,1,14-15
113,22/11/14,Barcelona,5,Local,Sevilla,Victoria,Victoria,1,10,5,8,1,0,14-15
113,22/11/14,Sevilla,1,Visitante,Barcelona,Derrota,Derrota,0,0,4,21,2,0,14-15
114,22/11/14,Eibar,0,Local,Real Madrid,Derrota,Derrota,0,2,4,16,4,0,14-15
114,22/11/14,Real Madrid,4,Visitante,Eibar,Victoria,Victoria,2,8,2,9,2,0,14-15
115,22/11/14,La Coruna,0,Local,Sociedad,Empate,Empate,0,4,8,14,3,0,14-15
115,22/11/14,Sociedad,0,Visitante,La Coruna,Empate,Empate,0,5,6,11,1,0,14-15
116,23/11/14,Elche,2,Local,Cordoba,Empate,Derrota,0,6,6,16,3,0,14-15
116,23/11/14,Cordoba,2,Visitante,Elche,Empate,Victoria,1,3,2,14,4,0,14-15
117,23/11/14,Levante,2,Local,Valencia,Victoria,Empate,0,5,4,20,2,0,14-15
117,23/11/14,Valencia,1,Visitante,Levante,Derrota,Empate,0,6,5,18,1,0,14-15
118,23/11/14,Vallecano,1,Local,Celta,Victoria,Victoria,1,3,2,14,6,0,14-15
118,23/11/14,Celta,0,Visitante,Vallecano,Derrota,Derrota,0,4,9,16,4,0,14-15
119,23/11/14,Villarreal,2,Local,Getafe,Victoria,Victoria,2,4,7,15,3,0,14-15
119,23/11/14,Getafe,1,Visitante,Villarreal,Derrota,Derrota,0,5,4,14,2,0,14-15
120,24/11/14,Granada,0,Local,Almeria,Empate,Empate,0,11,10,10,4,0,14-15
120,24/11/14,Almeria,0,Visitante,Granada,Empate,Empate,0,1,5,7,0,1,14-15
121,28/11/14,Sociedad,3,Local,Elche,Victoria,Victoria,2,8,2,15,2,0,14-15
121,28/11/14,Elche,0,Visitante,Sociedad,Derrota,Derrota,0,5,1,15,4,0,14-15
122,29/11/14,Celta,0,Local,Eibar,Derrota,Derrota,0,9,15,10,4,0,14-15
122,29/11/14,Eibar,1,Visitante,Celta,Victoria,Victoria,1,2,1,21,5,0,14-15
123,29/11/14,Espanol,2,Local,Levante,Victoria,Victoria,2,4,5,21,2,0,14-15
123,29/11/14,Levante,1,Visitante,Espanol,Derrota,Derrota,1,3,6,10,3,0,14-15
124,29/11/14,Getafe,1,Local,Ath Bilbao,Derrota,Derrota,0,7,2,12,7,0,14-15
124,29/11/14,Ath Bilbao,2,Visitante,Getafe,Victoria,Victoria,1,3,4,15,5,0,14-15
125,29/11/14,Malaga,1,Local,Real Madrid,Derrota,Derrota,0,7,5,17,2,0,14-15
125,29/11/14,Real Madrid,2,Visitante,Malaga,Victoria,Victoria,1,9,6,11,2,1,14-15
126,30/11/14,Ath Madrid,2,Local,La Coruna,Victoria,Victoria,1,4,5,16,2,0,14-15
126,30/11/14,La Coruna,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,3,18,2,0,14-15
127,30/11/14,Cordoba,0,Local,Villarreal,Derrota,Derrota,0,2,9,7,2,0,14-15
127,30/11/14,Villarreal,2,Visitante,Cordoba,Victoria,Victoria,1,7,8,13,2,0,14-15
128,30/11/14,Sevilla,5,Local,Granada,Victoria,Empate,1,8,7,18,1,0,14-15
128,30/11/14,Granada,1,Visitante,Sevilla,Derrota,Empate,1,4,4,20,2,0,14-15
129,30/11/14,Valencia,0,Local,Barcelona,Derrota,Empate,0,4,5,9,3,0,14-15
129,30/11/14,Barcelona,1,Visitante,Valencia,Victoria,Empate,0,1,5,7,3,0,14-15
130,01/12/14,Almeria,0,Local,Vallecano,Derrota,Empate,0,1,5,14,4,0,14-15
130,01/12/14,Vallecano,1,Visitante,Almeria,Victoria,Empate,0,4,6,12,4,0,14-15
131,06/12/14,Ath Bilbao,0,Local,Cordoba,Derrota,Derrota,0,3,15,13,4,0,14-15
131,06/12/14,Cordoba,1,Visitante,Ath Bilbao,Victoria,Victoria,1,3,4,14,6,0,14-15
132,06/12/14,Elche,0,Local,Ath Madrid,Derrota,Derrota,0,1,6,18,2,0,14-15
132,06/12/14,Ath Madrid,2,Visitante,Elche,Victoria,Victoria,1,3,1,15,0,0,14-15
133,06/12/14,La Coruna,0,Local,Malaga,Derrota,Derrota,0,6,5,14,4,0,14-15
133,06/12/14,Malaga,1,Visitante,La Coruna,Victoria,Victoria,1,3,5,15,3,0,14-15
134,06/12/14,Real Madrid,3,Local,Celta,Victoria,Victoria,1,11,8,15,4,0,14-15
134,06/12/14,Celta,0,Visitante,Real Madrid,Derrota,Derrota,0,0,7,21,4,0,14-15
135,07/12/14,Barcelona,5,Local,Espanol,Victoria,Empate,1,7,5,6,0,0,14-15
135,07/12/14,Espanol,1,Visitante,Barcelona,Derrota,Empate,1,2,2,11,4,0,14-15
136,07/12/14,Granada,1,Local,Valencia,Empate,Empate,0,2,4,20,4,0,14-15
136,07/12/14,Valencia,1,Visitante,Granada,Empate,Empate,0,1,4,9,4,1,14-15
137,07/12/14,Vallecano,0,Local,Sevilla,Derrota,Derrota,0,3,6,14,4,0,14-15
137,07/12/14,Sevilla,1,Visitante,Vallecano,Victoria,Victoria,1,6,2,19,6,1,14-15
138,07/12/14,Villarreal,4,Local,Sociedad,Victoria,Empate,0,9,8,14,2,0,14-15
138,07/12/14,Sociedad,0,Visitante,Villarreal,Derrota,Empate,0,2,2,8,2,0,14-15
139,08/12/14,Eibar,5,Local,Almeria,Victoria,Victoria,3,8,7,18,4,0,14-15
139,08/12/14,Almeria,2,Visitante,Eibar,Derrota,Derrota,1,3,3,12,3,0,14-15
140,08/12/14,Levante,1,Local,Getafe,Empate,Empate,0,3,4,14,3,0,14-15
140,08/12/14,Getafe,1,Visitante,Levante,Empate,Empate,0,1,0,17,4,0,14-15
141,12/12/14,Almeria,1,Local,Real Madrid,Derrota,Derrota,1,3,2,14,4,0,14-15
141,12/12/14,Real Madrid,4,Visitante,Almeria,Victoria,Victoria,2,8,8,8,4,0,14-15
142,13/12/14,Cordoba,0,Local,Levante,Empate,Empate,0,4,7,6,0,0,14-15
142,13/12/14,Levante,0,Visitante,Cordoba,Empate,Empate,0,3,6,19,3,0,14-15
143,13/12/14,Getafe,0,Local,Barcelona,Empate,Empate,0,2,4,24,2,0,14-15
143,13/12/14,Barcelona,0,Visitante,Getafe,Empate,Empate,0,2,5,8,0,0,14-15
144,13/12/14,Malaga,1,Local,Celta,Victoria,Victoria,1,4,1,15,5,0,14-15
144,13/12/14,Celta,0,Visitante,Malaga,Derrota,Derrota,0,8,9,13,4,0,14-15
145,13/12/14,Valencia,3,Local,Vallecano,Victoria,Victoria,3,6,6,16,3,1,14-15
145,13/12/14,Vallecano,0,Visitante,Valencia,Derrota,Derrota,0,4,2,14,3,0,14-15
146,14/12/14,Ath Madrid,0,Local,Villarreal,Derrota,Empate,0,2,7,15,4,0,14-15
146,14/12/14,Villarreal,1,Visitante,Ath Madrid,Victoria,Empate,0,4,2,16,3,0,14-15
147,14/12/14,Espanol,2,Local,Granada,Victoria,Victoria,1,4,2,13,2,0,14-15
147,14/12/14,Granada,1,Visitante,Espanol,Derrota,Derrota,0,6,3,19,4,1,14-15
148,14/12/14,Sevilla,0,Local,Eibar,Empate,Empate,0,2,11,11,3,0,14-15
148,14/12/14,Eibar,0,Visitante,Sevilla,Empate,Empate,0,2,2,17,6,0,14-15
149,14/12/14,Sociedad,1,Local,Ath Bilbao,Empate,Victoria,1,4,3,12,0,0,14-15
149,14/12/14,Ath Bilbao,1,Visitante,Sociedad,Empate,Derrota,0,5,6,21,3,1,14-15
150,15/12/14,La Coruna,1,Local,Elche,Victoria,Victoria,1,3,7,19,5,0,14-15
150,15/12/14,Elche,0,Visitante,La Coruna,Derrota,Derrota,0,4,5,19,2,0,14-15
151,19/12/14,Celta,0,Local,Almeria,Derrota,Derrota,0,4,17,10,6,0,14-15
151,19/12/14,Almeria,1,Visitante,Celta,Victoria,Victoria,1,2,2,19,4,0,14-15
152,20/12/14,Barcelona,5,Local,Cordoba,Victoria,Victoria,1,9,8,14,1,0,14-15
152,20/12/14,Cordoba,0,Visitante,Barcelona,Derrota,Derrota,0,2,0,5,0,0,14-15
153,20/12/14,Eibar,0,Local,Valencia,Derrota,Derrota,0,2,2,16,7,0,14-15
153,20/12/14,Valencia,1,Visitante,Eibar,Victoria,Victoria,1,3,5,8,3,0,14-15
154,20/12/14,Levante,1,Local,Sociedad,Empate,Empate,0,2,3,16,3,0,14-15
154,20/12/14,Sociedad,1,Visitante,Levante,Empate,Empate,0,2,4,20,5,0,14-15
155,20/12/14,Vallecano,1,Local,Espanol,Derrota,Empate,1,5,4,11,3,0,14-15
155,20/12/14,Espanol,3,Visitante,Vallecano,Victoria,Empate,1,4,5,20,4,1,14-15
156,21/12/14,Ath Bilbao,1,Local,Ath Madrid,Derrota,Victoria,1,2,3,12,3,0,14-15
156,21/12/14,Ath Madrid,4,Visitante,Ath Bilbao,Victoria,Derrota,0,4,1,14,4,0,14-15
157,21/12/14,Elche,1,Local,Malaga,Derrota,Victoria,1,3,5,21,2,0,14-15
157,21/12/14,Malaga,2,Visitante,Elche,Victoria,Derrota,0,10,4,13,1,0,14-15
158,21/12/14,Granada,1,Local,Getafe,Empate,Victoria,1,3,3,19,4,0,14-15
158,21/12/14,Getafe,1,Visitante,Granada,Empate,Derrota,0,4,5,8,2,0,14-15
159,21/12/14,Villarreal,3,Local,La Coruna,Victoria,Victoria,1,9,5,16,1,1,14-15
159,21/12/14,La Coruna,0,Visitante,Villarreal,Derrota,Derrota,0,2,2,15,3,0,14-15
160,03/01/15,Ath Madrid,3,Local,Levante,Victoria,Victoria,1,5,7,6,2,0,14-15
160,03/01/15,Levante,1,Visitante,Ath Madrid,Derrota,Derrota,0,4,6,10,3,0,14-15
161,03/01/15,Elche,2,Local,Villarreal,Empate,Empate,2,8,6,15,4,0,14-15
161,03/01/15,Villarreal,2,Visitante,Elche,Empate,Empate,2,5,9,13,2,0,14-15
162,03/01/15,La Coruna,1,Local,Ath Bilbao,Victoria,Victoria,1,4,5,20,1,0,14-15
162,03/01/15,Ath Bilbao,0,Visitante,La Coruna,Derrota,Derrota,0,4,2,16,1,0,14-15
163,03/01/15,Malaga,1,Local,Almeria,Derrota,Derrota,0,6,7,19,5,0,14-15
163,03/01/15,Almeria,2,Visitante,Malaga,Victoria,Victoria,1,4,1,17,4,1,14-15
164,03/01/15,Sevilla,1,Local,Celta,Victoria,Victoria,1,4,1,28,4,0,14-15
164,03/01/15,Celta,0,Visitante,Sevilla,Derrota,Derrota,0,2,8,17,5,1,14-15
165,04/01/15,Espanol,1,Local,Eibar,Derrota,Derrota,0,6,6,9,1,0,14-15
165,04/01/15,Eibar,2,Visitante,Espanol,Victoria,Victoria,2,6,3,15,1,0,14-15
166,04/01/15,Getafe,1,Local,Vallecano,Derrota,Empate,1,4,6,23,3,0,14-15
166,04/01/15,Vallecano,2,Visitante,Getafe,Victoria,Empate,1,7,4,12,2,0,14-15
167,04/01/15,Sociedad,1,Local,Barcelona,Victoria,Victoria,1,1,6,21,5,0,14-15
167,04/01/15,Barcelona,0,Visitante,Sociedad,Derrota,Derrota,0,4,8,14,4,0,14-15
168,04/01/15,Valencia,2,Local,Real Madrid,Victoria,Derrota,0,3,3,24,6,0,14-15
168,04/01/15,Real Madrid,1,Visitante,Valencia,Derrota,Victoria,1,8,11,17,3,0,14-15
169,05/01/15,Cordoba,2,Local,Granada,Victoria,Victoria,2,3,0,22,2,0,14-15
169,05/01/15,Granada,0,Visitante,Cordoba,Derrota,Derrota,0,1,4,17,0,0,14-15
170,09/01/15,Levante,0,Local,La Coruna,Empate,Empate,0,0,4,22,4,0,14-15
170,09/01/15,La Coruna,0,Visitante,Levante,Empate,Empate,0,6,3,17,3,0,14-15
171,10/01/15,Celta,1,Local,Valencia,Empate,Derrota,0,4,11,20,3,0,14-15
171,10/01/15,Valencia,1,Visitante,Celta,Empate,Victoria,1,2,2,19,3,0,14-15
172,10/01/15,Eibar,2,Local,Getafe,Victoria,Victoria,1,5,2,19,2,0,14-15
172,10/01/15,Getafe,1,Visitante,Eibar,Derrota,Derrota,0,3,3,12,1,0,14-15
173,10/01/15,Malaga,1,Local,Villarreal,Empate,Derrota,0,6,5,6,4,0,14-15
173,10/01/15,Villarreal,1,Visitante,Malaga,Empate,Victoria,1,4,3,15,4,0,14-15
174,10/01/15,Real Madrid,3,Local,Espanol,Victoria,Victoria,2,5,7,11,1,1,14-15
174,10/01/15,Espanol,0,Visitante,Real Madrid,Derrota,Derrota,0,4,2,14,4,0,14-15
175,11/01/15,Almeria,0,Local,Sevilla,Derrota,Empate,0,6,5,16,1,0,14-15
175,11/01/15,Sevilla,2,Visitante,Almeria,Victoria,Empate,0,6,5,12,2,0,14-15
176,11/01/15,Ath Bilbao,1,Local,Elche,Derrota,Derrota,0,3,10,7,2,0,14-15
176,11/01/15,Elche,2,Visitante,Ath Bilbao,Victoria,Victoria,1,5,2,15,6,0,14-15
177,11/01/15,Barcelona,3,Local,Ath Madrid,Victoria,Victoria,2,7,1,16,3,0,14-15
177,11/01/15,Ath Madrid,1,Visitante,Barcelona,Derrota,Derrota,0,3,3,18,6,0,14-15
178,11/01/15,Granada,1,Local,Sociedad,Empate,Derrota,0,3,11,9,2,0,14-15
178,11/01/15,Sociedad,1,Visitante,Granada,Empate,Victoria,1,5,4,15,2,0,14-15
179,12/01/15,Vallecano,0,Local,Cordoba,Derrota,Derrota,0,4,6,10,3,0,14-15
179,12/01/15,Cordoba,1,Visitante,Vallecano,Victoria,Victoria,1,3,2,9,2,0,14-15
180,16/01/15,Cordoba,1,Local,Eibar,Empate,Victoria,1,5,2,18,4,1,14-15
180,16/01/15,Eibar,1,Visitante,Cordoba,Empate,Derrota,0,1,3,12,3,1,14-15
181,17/01/15,Espanol,1,Local,Celta,Victoria,Empate,0,3,9,9,3,0,14-15
181,17/01/15,Celta,0,Visitante,Espanol,Derrota,Empate,0,2,1,23,3,0,14-15
182,17/01/15,Sociedad,0,Local,Vallecano,Derrota,Empate,0,2,8,12,0,0,14-15
182,17/01/15,Vallecano,1,Visitante,Sociedad,Victoria,Empate,0,4,4,20,4,0,14-15
183,17/01/15,Valencia,3,Local,Almeria,Victoria,Empate,2,8,8,14,2,0,14-15
183,17/01/15,Almeria,2,Visitante,Valencia,Derrota,Empate,2,2,4,18,2,0,14-15
184,17/01/15,Villarreal,2,Local,Ath Bilbao,Victoria,Victoria,1,6,9,15,2,0,14-15
184,17/01/15,Ath Bilbao,0,Visitante,Villarreal,Derrota,Derrota,0,5,6,10,2,0,14-15
185,18/01/15,Ath Madrid,2,Local,Granada,Victoria,Victoria,1,3,3,17,3,0,14-15
185,18/01/15,Granada,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,6,16,3,0,14-15
186,18/01/15,Elche,1,Local,Levante,Victoria,Victoria,1,6,3,18,3,0,14-15
186,18/01/15,Levante,0,Visitante,Elche,Derrota,Derrota,0,2,5,11,3,1,14-15
187,18/01/15,Getafe,0,Local,Real Madrid,Derrota,Empate,0,0,7,19,2,0,14-15
187,18/01/15,Real Madrid,3,Visitante,Getafe,Victoria,Empate,0,9,8,10,2,0,14-15
188,18/01/15,La Coruna,0,Local,Barcelona,Derrota,Derrota,0,2,2,14,2,0,14-15
188,18/01/15,Barcelona,4,Visitante,La Coruna,Victoria,Victoria,2,6,4,7,2,0,14-15
189,18/01/15,Sevilla,2,Local,Malaga,Victoria,Victoria,1,3,2,9,3,0,14-15
189,18/01/15,Malaga,0,Visitante,Sevilla,Derrota,Derrota,0,1,0,6,1,0,14-15
